Country Name,Country Code,Time,Time Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Renewable energy consumption (% of total final energy consumption) [EG.FEC.RNEW.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS]
Algeria,DZA,2003,YR2003,67863828412.6882,3512.90019969545,2.75113315210834,0.47,98.9340133666992
Algeria,DZA,2004,YR2004,85332581188.6107,3612.75416439991,2.75267566490605,0.44,98.9120788574219
Algeria,DZA,2005,YR2005,103198223709.439,3774.07249144514,2.85799339804472,0.58,98.8896102905273
Algeria,DZA,2006,YR2006,117027307540.89,3783.31420382579,2.98518793909253,0.41,98.869010925293
Algeria,DZA,2007,YR2007,134977082623.78,3848.77951249795,3.02349702992544,0.41,98.8529357910156
Algeria,DZA,2008,YR2008,171000699876.747,3874.36933836878,3.11690111934211,0.3,99.3000030517578
Algeria,DZA,2009,YR2009,137211035770.034,3866.29702547981,3.18700648510356,0.31,98.8451843261719
Algeria,DZA,2010,YR2010,161207270185.25,3931.72134771045,3.18437374165018,0.26,98.8589324951172
Algeria,DZA,2011,YR2011,200013052199.2,3969.66157703235,3.30537210161235,0.18,98.8880310058594
Algeria,DZA,2012,YR2012,209058991952.125,4025.64280301169,3.62125480164594,0.18,98.7646636962891
Algeria,DZA,2013,YR2013,209755003250.664,4057.76613682293,3.6583608983826,0.13,99.0022048950195
Algeria,DZA,2014,YR2014,213810024944.464,4129.42390210603,3.81164512736797,0.07,99.0870132446289
Algeria,DZA,2015,YR2015,165979279263.174,4197.42136055142,3.9518851802378,0.06,99.1866607666016
Algeria,DZA,2016,YR2016,160034163871.455,4246.2435654224,3.84017303961871,0.08,99.3502502441406
Algeria,DZA,2017,YR2017,170097014589.134,4218.08370129479,3.84913201847066,0.14,99.6354904174805
Algeria,DZA,2018,YR2018,174910878623.049,4188.22175743517,3.9482902580223,0.19,99.6978378295898
Algeria,DZA,2019,YR2019,171767403748.19,4153.00481594021,4.01003452306043,0.16,99.5
American Samoa,ASM,1997,YR1997,..,..,..,0,..
American Samoa,ASM,1998,YR1998,..,..,..,0,..
American Samoa,ASM,1999,YR1999,..,..,..,0,..
American Samoa,ASM,2000,YR2000,..,..,..,0,..
American Samoa,ASM,2001,YR2001,..,..,..,0,..
American Samoa,ASM,2002,YR2002,512000000,12804.4358444426,..,0,..
American Samoa,ASM,2003,YR2003,524000000,12980.7222956862,..,0,..
American Samoa,ASM,2004,YR2004,509000000,13105.1690778892,..,0,..
American Samoa,ASM,2005,YR2005,500000000,13136.4800805944,..,0,..
American Samoa,ASM,2006,YR2006,493000000,12690.5291104991,..,0,..
American Samoa,ASM,2007,YR2007,518000000,13029.6162843735,..,0,..
American Samoa,ASM,2008,YR2008,560000000,12795.0245577508,..,0,..
American Samoa,ASM,2009,YR2009,675000000,12378.1701945665,..,0,..
American Samoa,ASM,2010,YR2010,573000000,12532.3111237111,..,0,..
American Samoa,ASM,2011,YR2011,570000000,12656.6881389142,..,0,..
American Samoa,ASM,2012,YR2012,640000000,12247.6352882148,..,0.14,..
American Samoa,ASM,2013,YR2013,638000000,12098.2751505435,..,0.24,..
American Samoa,ASM,2014,YR2014,643000000,12494.9802110307,..,0.23,..
American Samoa,ASM,2015,YR2015,673000000,13101.5418159165,..,0.23,..
American Samoa,ASM,2016,YR2016,671000000,13116.4309769201,..,0.3,..
American Samoa,ASM,2017,YR2017,612000000,12442.8576653719,..,0.49,..
American Samoa,ASM,2018,YR2018,639000000,13049.3301536176,..,0.49,..
American Samoa,ASM,2019,YR2019,647000000,13288.3565565116,..,0.5,..
Andorra,AND,1997,YR1997,1180597272.72727,31149.2320440578,7.26631829566185,14.1940024550855,100
Andorra,AND,1998,YR1998,1211932397.81713,31895.8542125587,7.5169514926518,14.4586417232136,100
Andorra,AND,1999,YR1999,1239876305.13531,32966.1060275923,7.76787754169523,14.5498905446165,100
Andorra,AND,2000,YR2000,1429049198.45218,33901.0424445519,7.86722544139674,14.51,100
Andorra,AND,2001,YR2001,1546926174.49664,35722.3871335863,7.6673547626069,15.39,100
Andorra,AND,2002,YR2002,1755910031.99699,35749.7870466881,7.48069798288996,15.83,100
Andorra,AND,2003,YR2003,2361726862.30248,37250.1473703805,7.17117419716361,16.52,100
Andorra,AND,2004,YR2004,2894921777.99851,38696.3410489141,7.27906103212127,16.57,100
Andorra,AND,2005,YR2005,3159905484.39249,39306.9848739107,7.2658029127189,16.61,100
Andorra,AND,2006,YR2006,3456442102.622,40994.2849318779,6.85606028248126,17.57,100
Andorra,AND,2007,YR2007,3952600602.24473,42724.3976569111,6.90819800247764,16.56,100
Andorra,AND,2008,YR2008,4085630584.44412,41470.273367003,7.10012519173851,17.02,100
Andorra,AND,2009,YR2009,3674409558.21061,40442.6246189784,7.04110898725172,17.13,100
Andorra,AND,2010,YR2010,3449966856.68832,40937.1116168449,7.27079490661942,18.67,100
Andorra,AND,2011,YR2011,3629203786.19154,41486.0348462446,6.94375571494811,18.55,100
Andorra,AND,2012,YR2012,3188808942.56713,39174.7418302392,6.90014517816094,18.76,100
Andorra,AND,2013,YR2013,3193704343.20627,37597.5561335484,6.72579748723029,19.14,100
Andorra,AND,2014,YR2014,3271808157.30038,38402.496869184,6.42269737011002,19.45,100
Andorra,AND,2015,YR2015,2789870187.50693,38885.3760140905,6.55088783775969,19.32,100
Andorra,AND,2016,YR2016,2896679211.86628,39886.4818035358,6.47918388210514,19.32,100
Andorra,AND,2017,YR2017,3000180750.11297,39321.4582703477,6.36537235813897,19.15,100
Andorra,AND,2018,YR2018,3218316013.22626,39319.9364136952,6.53220121227978,18.58,100
Andorra,AND,2019,YR2019,3155065487.51819,39413.6344732996,6.54938894201171,18.4,100
Angola,AGO,1997,YR1997,7648377412.83277,1832.48231220505,1.08666810210861,73.7344159506134,..
Angola,AGO,1998,YR1998,6506229607.29432,1856.55977569568,1.09130919620295,76.8197936265394,..
Angola,AGO,1999,YR1999,6152922942.98032,1836.82965292745,1.1095881840011,73.4107838285377,..
Angola,AGO,2000,YR2000,9129594818.60749,1832.51410187734,0.988162665238182,73.44,24.2127437591553
Angola,AGO,2001,YR2001,8936063723.20121,1847.87473575957,0.942060504721311,72.34,20
Angola,AGO,2002,YR2002,15285594828.418,2031.5037258263,0.895745322664047,70.42,26.3521175384521
Angola,AGO,2003,YR2003,17812704825.1957,2022.03568436553,0.924723238442631,65.14,27.4127769470215
Angola,AGO,2004,YR2004,23552047248.4301,2166.14771567742,0.929619336237945,61.92,28.4705505371094
Angola,AGO,2005,YR2005,36970918699.2523,2404.63116884787,0.812813415503919,68.38,29.5277862548828
Angola,AGO,2006,YR2006,52381006892.038,2587.72505707158,0.821333211618413,62.13,30.5868949890137
Angola,AGO,2007,YR2007,65266452081.386,2844.81835453549,0.811585642009439,58.49,37.5
Angola,AGO,2008,YR2008,88538610805.3214,3048.59400223225,0.88882655106661,54.88,38.4900016784668
Angola,AGO,2009,YR2009,70307166934.3311,2963.31598756858,0.939679489694506,52.41,33.802188873291
Angola,AGO,2010,YR2010,81699526880.8079,2993.42097429645,0.975852538278588,52.51,34.895637512207
Angola,AGO,2011,YR2011,109436566876.419,2983.03261091412,0.98396024649186,51.06,34.5999984741211
Angola,AGO,2012,YR2012,124998210652.243,3118.34369907577,0.947662542550856,49.47,37.1313209533691
Angola,AGO,2013,YR2013,133401582620.494,3152.70432737825,1.03109331939749,47.95,38.2780303955078
Angola,AGO,2014,YR2014,137244439121.374,3185.12240136461,1.0922158317617,48.23,32
Angola,AGO,2015,YR2015,87219300384.5072,3100.83068530533,1.1252244580544,47.84,42
Angola,AGO,2016,YR2016,49840491178.1518,2914.41545872801,1.02076005837546,49.03,41.8131294250488
Angola,AGO,2017,YR2017,68972769395.6274,2808.52175326664,0.802750790270912,56.25,43.0132598876953
Angola,AGO,2018,YR2018,77792944471.9494,2677.17781589774,0.766143022103473,57.36,45.2900009155273
Angola,AGO,2019,YR2019,69309110145.7687,2569.69134652945,0.77920257513549,54.69,45.6427993774414
Antigua and Barbuda,ATG,1997,YR1997,680618518.518518,13017.211571059,4.07200426858379,0,96.9817733764648
Antigua and Barbuda,ATG,1998,YR1998,727859259.259259,13378.7153617669,4.40941409910158,0,97.1449813842773
Antigua and Barbuda,ATG,1999,YR1999,766200000,13639.9959349697,4.47027268663388,0,97.303352355957
Antigua and Barbuda,ATG,2000,YR2000,826370370.37037,14247.973013193,4.3967756978216,0,97.6892623901367
Antigua and Barbuda,ATG,2001,YR2001,800481481.481481,13392.9817167531,4.59227186249426,0,97.7852554321289
Antigua and Barbuda,ATG,2002,YR2002,814381481.481481,13358.8143713235,5.05214049737528,0,100
Antigua and Barbuda,ATG,2003,YR2003,856396296.296296,14010.8490580853,5.25136082515173,0,97.9568252563477
Antigua and Barbuda,ATG,2004,YR2004,919729629.62963,14656.292617304,5.0670754862551,0,98.0371017456055
Antigua and Barbuda,ATG,2005,YR2005,1022962962.96296,15423.8000243913,5.13340590746999,0,92.1999969482422
Antigua and Barbuda,ATG,2006,YR2006,1157662962.96296,17163.3978251358,5.43914948533054,0,100
Antigua and Barbuda,ATG,2007,YR2007,1312759259.25926,18505.7906655862,5.60866182628572,0,100
Antigua and Barbuda,ATG,2008,YR2008,1370070370.37037,18228.6491331364,5.76569637927669,0,100
Antigua and Barbuda,ATG,2009,YR2009,1228329629.62963,15804.4451442561,16.4430878190419,0,98.4812774658203
Antigua and Barbuda,ATG,2010,YR2010,1148700000,14367.9514959487,5.71795331742509,0,98.5972366333008
Antigua and Barbuda,ATG,2011,YR2011,1137637037.03704,13918.5965270244,6.22629133804923,0.08,94.5520172119141
Antigua and Barbuda,ATG,2012,YR2012,1199948148.14815,14232.9695942318,7.98412286514897,0.15,100
Antigua and Barbuda,ATG,2013,YR2013,1181448148.14815,14015.8793149044,5.31091448080621,0.15,100
Antigua and Barbuda,ATG,2014,YR2014,1249733333.33333,14427.4069090612,5.3789949041997,0.14,100
Antigua and Barbuda,ATG,2015,YR2015,1336692592.59259,14861.8827074704,5.44801602758189,0.48,100
Antigua and Barbuda,ATG,2016,YR2016,1436585185.18519,15570.9040636643,5.52095755487832,0.6,100
Antigua and Barbuda,ATG,2017,YR2017,1467977777.77778,15962.6801186395,5.48732975559433,0.6,100
Antigua and Barbuda,ATG,2018,YR2018,1605944444.44444,16967.0862296598,5.56610558644115,0.9,100
Antigua and Barbuda,ATG,2019,YR2019,1687533333.33333,17697.2311549703,5.64499474501464,0.91,100
Argentina,ARG,1997,YR1997,292859000000,11097.3820634618,3.52133409980704,10.9990733955932,94.4920120239258
Argentina,ARG,1998,YR1998,298948250000,11391.9451576314,3.66155951745354,11.343009140403,94.8150024414063
Argentina,ARG,1999,YR1999,283523000000,10880.2062074837,3.66981928452247,10.3061733856805,95.1331558227539
Argentina,ARG,2000,YR2000,284203750000,10672.7220353121,3.56803987960974,9.85,95.7832870483398
Argentina,ARG,2001,YR2001,268696750000,10090.6534434286,3.34200513317688,11.51,95.5110626220703
Argentina,ARG,2002,YR2002,97724004251.8602,8895.31964210751,3.10069722584613,11.62,96.2288665771484
Argentina,ARG,2003,YR2003,127586973492.177,9581.96979219468,3.33506078457966,10.82,96.4426345825195
Argentina,ARG,2004,YR2004,164657930452.787,10341.6434058805,3.65617809467905,9.29,96.6535034179688
Argentina,ARG,2005,YR2005,198737095012.282,11141.3106718375,3.73657879363165,9.64,96.8638458251953
Argentina,ARG,2006,YR2006,232557260817.308,11913.9585322637,3.92381838907273,9.18,97.076057434082
Argentina,ARG,2007,YR2007,287530508430.568,12857.0925770961,4.08289558524386,7.72,97.2927932739258
Argentina,ARG,2008,YR2008,361558037110.419,13246.6348917152,4.15233040959089,7.65,97.5167541503906
Argentina,ARG,2009,YR2009,332976484577.619,12336.8619385237,3.84840985551293,8.59,97.7506561279297
Argentina,ARG,2010,YR2010,423627422092.49,13551.3391940229,4.09968971416256,8.79,98.8199996948242
Argentina,ARG,2011,YR2011,530163281574.658,14200.2698890608,4.2809893532601,8.83,99.0953521728516
Argentina,ARG,2012,YR2012,545982375701.128,13895.6337072986,4.26422378235981,8.61,99.22998046875
Argentina,ARG,2013,YR2013,552025140252.246,14071.5086831557,4.34211506853729,8.91,99.3426742553711
Argentina,ARG,2014,YR2014,526319673731.638,13567.9484159809,4.20909563279429,9.79,100
Argentina,ARG,2015,YR2015,594749285413.212,13789.060424772,4.30191387639872,9.4,99.6253890991211
Argentina,ARG,2016,YR2016,557531376217.967,13360.2118345982,4.20184577616112,9.38,99.8495788574219
Argentina,ARG,2017,YR2017,643628665302.155,13595.0373551081,4.07130836193664,10.37,100
Argentina,ARG,2018,YR2018,524819742918.669,13105.397163317,3.97577197057929,10.52,99.9895782470703
Argentina,ARG,2019,YR2019,447754609218.678,12716.2242038544,3.74065029063396,10.74,100
Armenia,ARM,1997,YR1997,1639492444.76152,1031.09827394605,1.02096399787493,10.1201143904778,..
Armenia,ARM,1998,YR1998,1893726437.26462,1116.90720859788,1.07080588171761,9.38056341350592,..
Armenia,ARM,1999,YR1999,1845482173.02732,1166.18797873134,0.970047067557072,8.35879537917464,..
Armenia,ARM,2000,YR2000,1911563668.85006,1249.61214756857,1.12355188837196,7.16,98.9000015258789
Armenia,ARM,2001,YR2001,2118467913.37873,1385.04481436446,1.14900963348827,5.42,100
Armenia,ARM,2002,YR2002,2376335048.39976,1582.05764484309,1.00481890732995,8.9,98
Armenia,ARM,2003,YR2003,2807061008.69084,1815.78825107558,1.13485221954397,9.81,99.1901321411133
Armenia,ARM,2004,YR2004,3576615240.41616,2018.4601704343,1.22645555663085,8.71,99.1892318725586
Armenia,ARM,2005,YR2005,4900469950.09033,2312.9828952133,1.46361666834478,6.49,99.8000030517578
Armenia,ARM,2006,YR2006,6384451606.1421,2636.25668680987,1.483568657221,7.65,99.188232421875
Armenia,ARM,2007,YR2007,9206301700.39619,3019.46560486589,1.73079880337397,7.02,99.1931838989258
Armenia,ARM,2008,YR2008,11662040713.8753,3250.49865862103,1.90720654484247,6.4,99.2053756713867
Armenia,ARM,2009,YR2009,8647936747.98704,2810.19288167278,1.52144058113017,7.8,99.2275009155273
Armenia,ARM,2010,YR2010,9260284937.79781,2889.56627049421,1.47303752633831,9.36,99.8000030517578
Armenia,ARM,2011,YR2011,10142111334.4961,3043.26283071032,1.68659629072429,8.01,99.6057968139648
Armenia,ARM,2012,YR2012,10619320048.5857,3278.67049613397,1.96265391657267,6.56,99.6289672851563
Armenia,ARM,2013,YR2013,11121465767.4067,3402.08390435316,1.89564638956912,6.77,99.4199981689453
Armenia,ARM,2014,YR2014,11609512939.7542,3538.5294441069,1.89623970790763,7.08,99.7099990844727
Armenia,ARM,2015,YR2015,10553337672.9872,3666.1418758065,1.85507171122992,10.74,100
Armenia,ARM,2016,YR2016,10546135160.031,3689.8301361784,1.76911796096474,13.15,99.8000030517578
Armenia,ARM,2017,YR2017,11527458565.7334,3985.91675673291,1.88293999717351,12.56,99.6999969482422
Armenia,ARM,2018,YR2018,12457941907.0333,4215.89945615491,2.01300380642694,11.13,99.9000015258789
Armenia,ARM,2019,YR2019,13619291361.2814,4561.96786576599,2.1874763175712,10.34,100
Aruba,ABW,1997,YR1997,1531843575.41899,28413.1440057025,..,0.160095867335473,100
Aruba,ABW,1998,YR1998,1665363128.49162,28121.3155796027,..,0.15787569080815,100
Aruba,ABW,1999,YR1999,1722905027.93296,27646.1956456575,..,0.160927638084104,100
Aruba,ABW,2000,YR2000,1873184357.5419,29005.9333738747,..,0.18,91.660400390625
Aruba,ABW,2001,YR2001,1896648044.69274,29693.1399149667,..,0.18,100
Aruba,ABW,2002,YR2002,1962011173.18436,29059.4865095137,..,0.18,100
Aruba,ABW,2003,YR2003,2044134078.21229,29093.5782378862,..,0.18,100
Aruba,ABW,2004,YR2004,2254748603.35196,30931.9364997363,..,0.19,100
Aruba,ABW,2005,YR2005,2359776536.31285,30505.3391939872,..,0.19,100
Aruba,ABW,2006,YR2006,2469832402.23464,30490.3658419122,..,0.19,100
Aruba,ABW,2007,YR2007,2677653631.28492,31051.0015717696,..,0.19,100
Aruba,ABW,2008,YR2008,2843016759.77654,31230.193038317,..,0.19,100
Aruba,ABW,2009,YR2009,2553631284.9162,27243.3332022516,..,0.3,100
Aruba,ABW,2010,YR2010,2453631284.9162,26200.7273001561,..,5.46,93.3562927246094
Aruba,ABW,2011,YR2011,2637988826.81564,26829.634480299,..,5.66,100
Aruba,ABW,2012,YR2012,2615083798.88268,26337.5850592423,..,6.86,100
Aruba,ABW,2013,YR2013,2727932960.89385,27821.7915999069,..,6.89,100
Aruba,ABW,2014,YR2014,2791061452.51397,27624.3773003771,..,6.93,100
Aruba,ABW,2015,YR2015,2963128491.62011,28421.3864931862,..,6.73,100
Aruba,ABW,2016,YR2016,2983798882.68156,28852.2370667381,..,6.99,100
Aruba,ABW,2017,YR2017,3092178770.94972,30270.9416008153,..,6.7,100
Aruba,ABW,2018,YR2018,3202234636.87151,31705.2790531117,..,8.02,100
Aruba,ABW,2019,YR2019,3368970253.05286,31762.7340256358,..,7.48,100
Australia,AUS,1997,YR1997,435614337141.963,41551.6388062748,16.7100570877646,9.08024283629251,100
Australia,AUS,1998,YR1998,399660855999.457,43037.4500298438,17.660540992318,8.59507269440585,100
Australia,AUS,1999,YR1999,389389647825.542,44679.0642274232,17.7389600741304,8.50727378721517,100
Australia,AUS,2000,YR2000,415851284305.721,45893.8117477327,17.8387478097675,8.42,100
Australia,AUS,2001,YR2001,379358162498.658,46233.2485098235,17.9323144883026,8.37,100
Australia,AUS,2002,YR2002,395580786940.142,47535.789569256,18.1259906980837,8.74,100
Australia,AUS,2003,YR2003,467497961560.862,48454.2822039911,17.8786414814145,7.15,100
Australia,AUS,2004,YR2004,614326362213.686,49960.3802401927,18.3522349611154,6.68,100
Australia,AUS,2005,YR2005,695328522026.763,50912.4668971149,18.3423134132321,6.71,100
Australia,AUS,2006,YR2006,747906558849.955,51606.6655259147,18.3605014176042,6.85,100
Australia,AUS,2007,YR2007,854427259166.209,52587.7859971238,18.5210774422543,6.95,100
Australia,AUS,2008,YR2008,1055642793196.06,53383.7075020818,18.3037488820829,6.79,100
Australia,AUS,2009,YR2009,928626859078.192,53272.984733549,18.2231390362423,7.15,100
Australia,AUS,2010,YR2010,1148610059015.24,53607.9847584907,17.5900692657153,8.16,100
Australia,AUS,2011,YR2011,1398405797101.45,54132.5217536452,17.2954158367427,8.32,100
Australia,AUS,2012,YR2012,1546892142709.84,55271.3661365871,17.0220422280855,8.29,100
Australia,AUS,2013,YR2013,1576380424746.08,55729.1929884612,16.4423157091219,9.21,100
Australia,AUS,2014,YR2014,1467545212521.8,56320.1102887168,15.8304215213482,9.32,100
Australia,AUS,2015,YR2015,1350615691821.28,56710.4457244504,15.863288004258,9.31,100
Australia,AUS,2016,YR2016,1206535157956.03,57356.0512417034,15.914657116179,9.42,100
Australia,AUS,2017,YR2017,1326516328531.56,57703.0343638334,15.8232417405578,9.69,100
Australia,AUS,2018,YR2018,1428288504767.07,58481.0344237649,15.5034862846486,9.67,100
Australia,AUS,2019,YR2019,1392227864397.08,58870.0216937531,15.2536183403361,10.13,100
Austria,AUT,1997,YR1997,212790348404.555,35220.8877426259,8.05969748398634,24.8710509023689,100
Austria,AUT,1998,YR1998,218259904401.956,36442.2882333384,8.10727223698659,24.4093544161425,100
Austria,AUT,1999,YR1999,217259147049.954,37664.9432792116,7.88881932213959,26.4383107878083,100
Austria,AUT,2000,YR2000,197289625479.906,38842.8905195831,7.92978551259517,26.44,100
Austria,AUT,2001,YR2001,197508773215.323,39184.8085972636,8.44410916140459,25.53,100
Austria,AUT,2002,YR2002,214394866675.24,39636.4826114521,8.58331747454014,24.68,100
Austria,AUT,2003,YR2003,262273631180.054,39815.2219533064,9.16834390776994,22.56,100
Austria,AUT,2004,YR2004,301457562038.541,40651.2266155811,9.27561409968639,23.17,100
Austria,AUT,2005,YR2005,316092273276.015,41281.2707559522,9.26611355969716,24.41,100
Austria,AUT,2006,YR2006,336280064332.411,42496.3510516831,8.96156919548461,26.64,100
Austria,AUT,2007,YR2007,389185571506.052,43937.7128905744,8.58780176061628,28.99,100
Austria,AUT,2008,YR2008,432051935642.945,44440.055889928,8.49967401978365,29.68,100
Austria,AUT,2009,YR2009,401758735822.211,42655.1921304813,7.72114398171392,31.31,100
Austria,AUT,2010,YR2010,392275107258.667,43334.5089644691,8.36501490116616,31.15,100
Austria,AUT,2011,YR2011,431685217367.511,44451.0001918473,8.13547438124649,31.64,100
Austria,AUT,2012,YR2012,409401816050.531,44549.881698231,7.72361448670012,34.38,100
Austria,AUT,2013,YR2013,430190979705.962,44299.3781845446,7.75369957604068,34.59,100
Austria,AUT,2014,YR2014,442584815286.034,44245.1687398338,7.26040422807808,35.67,100
Austria,AUT,2015,YR2015,381971148530.543,44195.8175947748,7.31715887345687,34.82,100
Austria,AUT,2016,YR2016,395837353031.499,44590.2516278164,7.28881998322196,34.64,100
Austria,AUT,2017,YR2017,417261151844.977,45281.723399938,7.4861615826868,33.98,100
Austria,AUT,2018,YR2018,454991174096.102,46154.6250956541,7.13306391934265,34.11,100
Austria,AUT,2019,YR2019,444621176100.548,46647.0809634335,7.2939842524557,33.77,100
Azerbaijan,AZE,1997,YR1997,3962238113.16021,1158.44095359684,3.37958090134915,1.98984878549775,..
Azerbaijan,AZE,1998,YR1998,4446368570.6901,1262.24753566415,3.34765575635031,2.48438139978064,..
Azerbaijan,AZE,1999,YR1999,4581432038.83495,1343.80872142981,3.27205536939025,2.14393611406855,97
Azerbaijan,AZE,2000,YR2000,5272798390.70183,1480.75666152969,3.44034987451234,2.07,98.9082260131836
Azerbaijan,AZE,2001,YR2001,5707720390.8515,1614.79211934996,3.25475885195779,1.75,98.6218032836914
Azerbaijan,AZE,2002,YR2002,6235856819.58445,1754.07360862574,3.20364176300342,2.35,100
Azerbaijan,AZE,2003,YR2003,7276753894.71541,1918.54362529929,3.46971735767409,2.94,98.9274673461914
Azerbaijan,AZE,2004,YR2004,8680370408.05943,2077.8122625974,3.40817425702069,3.07,99.0747985839844
Azerbaijan,AZE,2005,YR2005,13245716099.0057,2631.75898094917,3.57966371128265,3.36,99.2215957641602
